514593,391701,391666,"6","",50,30,"Kossuth Lajos","utca","O",3,13,"E",2,10,"Budaörs"
514595,391696,391692,"7","",50,22,"Kereszt","utca","O",3,3,"",0,0,"Budaörs"
514599,391706,391664,"7","",50,22,"Sas","utca","",0,0,"O",1,1,"Budaörs"
514602,391701,391696,"7","",50,22,"Kereszt","utca","O",1,1,"",0,0,"Budaörs"
514603,391685,391710,"7","",50,22,"Deák Ferenc","utca","O",1,9,"E",2,10,"Budaörs"
514604,391719,392580,"6","",50,30,"Bor","utca","",0,0,"E",2,8,"Budaörs"
514615,391717,392588,"6","",50,30,"Nefelejcs","utca","",0,0,"E",16,20,"Budaörs"
514619,391716,391714,"7","",50,22,"Naphegy","utca","O",43,43,"E",42,42,"Budaörs"
514620,391720,391678,"7","",50,22,"Vasvári Pál","utca","O",1,19,"E",2,22,"Budaörs"
514621,391710,391721,"7","",50,22,"Deák Ferenc","utca","O",11,27,"E",12,28,"Budaörs"
514622,391722,391719,"6","",50,30,"Nefelejcs","utca","O",7,7,"E",12,14,"Budaörs"
514623,391723,391701,"6","",50,30,"Kossuth Lajos","utca","O",1,1,"",0,0,"Budaörs"
514625,391725,391722,"6","",50,30,"Nefelejcs","utca","O",5,5,"E",10,10,"Budaörs"
514626,391726,391685,"7","",50,22,"Baross","utca","O",1,19,"E",2,22,"Budaörs"
514627,391727,391725,"6","",50,30,"Nefelejcs","utca","O",3,3,"E",8,8,"Budaörs"
514628,391699,391728,"7","",50,22,"Fûzfa","utca","O",1,5,"",0,0,"Budaörs"
514630,391731,391727,"6","",50,30,"Nefelejcs","utca","O",1,1,"E",2,6,"Budaörs"
514631,392588,391732,"7","",50,22,"Zichy Péter","utca","O",1,13,"",0,0,"Budaörs"
514632,391733,391100,"7","",50,22,"Csata","utca","O",5,11,"E",6,12,"Budaörs"
514634,391724,391730,"7","",50,22,"Szarvas","utca","E",2,2,"",0,0,"Budaörs"
514638,390883,391723,"6","",50,30,"Nefelejcs","utca","E",2,2,"O",1,1,"Budaörs"
514640,391721,391733,"7","",50,22,"Deák Ferenc","utca","O",29,41,"E",30,60,"Budaörs"
514641,391719,391738,"7","",50,22,"Száva","köz","O",1,3,"E",2,2,"Budaörs"
514642,391739,391103,"7","FT",50,22,"Forrás","utca","",0,0,"E",4,6,"Budaörs"
514645,391743,391710,"7","",50,22,"Dózsa György","utca","O",3,19,"E",10,32,"Budaörs"
514646,391744,391722,"7","FT",50,22,"Dráva","köz","",0,0,"E",2,2,"Budaörs"
514651,391727,391749,"6","",50,30,"Rába","köz","O",1,7,"",0,0,"Budaörs"
514653,390883,391720,"7","",50,22,"Stefánia","utca","O",1,7,"E",2,4,"Budaörs"
514655,391752,391716,"6","",50,30,"Naphegy","utca","O",1,41,"E",2,40,"Budaörs"
514656,391720,391754,"7","",50,22,"Stefánia","utca","O",9,13,"",0,0,"Budaörs"
514657,391733,391739,"8","",50,15,"Árok","utca","O",1,3,"E",4,6,"Budaörs"
514658,391754,391726,"7","",50,22,"Stefánia","utca","O",15,19,"",0,0,"Budaörs"
514664,391757,391733,"7","",50,22,"Csata","utca","O",1,3,"E",2,4,"Budaörs"
514671,391761,391739,"7","FT",50,22,"Forrás","utca","",0,0,"E",2,2,"Budaörs"
514672,391113,391762,"5.1","",50,40,"Kinizsi","utca","",0,0,"O",1,3,"Budaörs"
514679,391771,391770,"7","",50,22,"Alma","utca","O",1,29,"E",2,30,"Budaörs"
514681,391774,391757,"7","",50,22,"Törökbálinti","utca","O",15,17,"E",28,32,"Budaörs"
514682,391757,391761,"7","FT",50,22,"Törökbálinti","utca","O",19,23,"E",34,42,"Budaörs"
514684,391724,391776,"7","",50,22,"Rigó","utca","O",1,13,"",0,0,"Budaörs"
514685,391745,391775,"7","",50,22,"Törökbálinti","utca","O",5,13,"E",18,26,"Budaörs"
514686,391743,391769,"7","",50,22,"Arany János","utca","",0,0,"E",2,10,"Budaörs"
514688,391769,391804,"7","",50,22,"Arany János","utca","O",1,11,"E",12,14,"Budaörs"
514689,391743,391778,"7","",50,22,"Stefánia","utca","O",21,23,"",0,0,"Budaörs"
514690,391778,391745,"7","",50,22,"Törökbálinti","utca","O",1,3,"E",2,16,"Budaörs"
514693,391783,391743,"7","",50,22,"Dózsa György","utca","O",1,1,"E",2,8,"Budaörs"
514694,391772,391751,"7","",50,22,"Varjú","utca","E",20,20,"O",27,27,"Budaörs"
514695,391778,391784,"7","",50,22,"Stefánia","utca","O",25,25,"",0,0,"Budaörs"
514697,391786,391760,"7","",50,22,"Sikló","utca","",0,0,"E",8,10,"Budaörs"
514702,391744,391789,"7","",50,22,"Diófa","utca","O",1,19,"E",2,18,"Budaörs"
514704,391794,391772,"7","",50,22,"Varjú","utca","E",16,18,"O",23,25,"Budaörs"
514705,391784,391795,"7","",50,22,"Hársfa","utca","O",1,5,"",0,0,"Budaörs"
514707,392569,391796,"7","",50,22,"Mester","utca","E",2,18,"",0,0,"Budaörs"
514713,391802,391801,"7","",50,22,"Akácfa","köz","E",2,12,"O",1,13,"Budaörs"
514715,391793,391786,"7","",50,22,"Sikló","utca","",0,0,"E",4,6,"Budaörs"
514717,392576,391805,"7","",50,22,"Klementis László","utca","O",1,5,"E",2,6,"Budaörs"
514718,391783,391806,"7","",50,22,"Mezõ","utca","",0,0,"E",2,2,"Budaörs"
514719,391798,391804,"7","",50,22,"Klementis László","utca","O",7,9,"E",10,10,"Budaörs"
514720,391805,391807,"7","",50,22,"Klementis László","utca","",0,0,"E",8,8,"Budaörs"
514723,391808,391751,"7","",50,22,"Kolozsvári","utca","E",48,64,"",0,0,"Budaörs"
514724,391790,391780,"7","",50,22,"Halom","utca","O",17,23,"E",10,12,"Budaörs"
514726,391811,391794,"7","",50,22,"Varjú","utca","",0,0,"O",21,21,"Budaörs"
514727,391780,391812,"7","",50,22,"Gesztenye","utca","O",11,13,"",0,0,"Budaörs"
514733,391811,391793,"7","",50,22,"Sikló","utca","",0,0,"E",2,2,"Budaörs"
514736,391789,391790,"7","FT",50,22,"Halom","utca","O",7,15,"E",8,8,"Budaörs"
514740,391822,391790,"7","",50,22,"Kökény","utca","",0,0,"E",4,4,"Budaörs"
514741,391776,391823,"7","",50,22,"Merengõ","utca","O",15,15,"",0,0,"Budaörs"
514743,391806,391826,"7","",50,22,"Mezõ","utca","O",1,3,"E",4,6,"Budaörs"
514744,391827,391811,"7","",50,22,"Varjú","utca","E",12,14,"O",15,19,"Budaörs"
514745,391796,391789,"7","FT",50,22,"Halom","utca","O",3,5,"E",4,6,"Budaörs"
514747,391805,391828,"7","",50,22,"Tavasz","utca","O",1,19,"",0,0,"Budaörs"
514750,391782,391796,"7","FT",50,22,"Halom","utca","O",1,1,"E",2,2,"Budaörs"
514751,391813,391830,"7","",50,22,"Avar","utca","O",1,17,"",0,0,"Budaörs"
514752,391816,391831,"7","",50,22,"Tavasz","utca","",0,0,"E",6,8,"Budaörs"
514753,391795,391832,"7","",50,22,"Hársfa","utca","O",7,17,"",0,0,"Budaörs"
514757,391835,391818,"7","",50,22,"Liliom","utca","O",15,27,"E",14,26,"Budaörs"
514758,391835,391822,"7","",50,22,"Kökény","utca","",0,0,"E",2,2,"Budaörs"
514760,391837,391811,"7","",50,22,"Gyík","utca","",0,0,"O",1,5,"Budaörs"
514762,391838,391822,"7","TF",50,22,"Szõlõ","utca","O",1,11,"E",2,6,"Budaörs"
514765,391782,391838,"7","TF",50,22,"Farkasréti","utca","",0,0,"E",32,34,"Budaörs"
514773,391794,391844,"7","",50,22,"Harkály","utca","E",2,24,"O",1,39,"Budaörs"
514774,391815,391845,"7","",50,22,"Nyár","utca","O",5,13,"E",8,16,"Budaörs"
514775,391831,391828,"7","",50,22,"Tavasz","utca","",0,0,"E",10,10,"Budaörs"
514777,391831,391845,"7","FT",50,22,"Budafoki","utca","O",1,9,"E",2,10,"Budaörs"
514783,391848,391827,"7","",50,22,"Varjú","utca","E",8,10,"O",9,13,"Budaörs"
514786,391156,391835,"7","",50,22,"Liliom","utca","O",1,13,"E",2,12,"Budaörs"
514790,391852,391842,"7","FT",50,22,"Kassai","utca","",0,0,"O",69,81,"Budaörs"
514795,391835,391858,"7","",50,22,"Bányász","utca","E",2,8,"O",1,9,"Budaörs"
514800,391858,391840,"7","",50,22,"Thököly","utca","O",11,23,"E",12,24,"Budaörs"
514804,391841,391862,"5.1","",50,40,"Kinizsi","utca","",0,0,"O",5,5,"Budaörs"
514807,391826,391864,"7","",50,22,"Mezõ","utca","O",5,27,"E",8,28,"Budaörs"
514812,391869,391844,"7","",50,22,"Sikló","utca","O",1,1,"",0,0,"Budaörs"
514813,391830,391871,"7","",50,22,"Avar","utca","O",19,37,"",0,0,"Budaörs"
514815,391845,391864,"7","FT",50,22,"Budafoki","utca","O",11,27,"E",12,28,"Budaörs"
514817,391874,391869,"7","",50,22,"Beregszászi","utca","",0,0,"O",39,87,"Budaörs"
514818,391160,391858,"7","",50,22,"Thököly","utca","O",1,9,"E",2,10,"Budaörs"
514819,391858,391875,"7","",50,22,"Bányász","utca","E",10,18,"O",11,19,"Budaörs"
514820,391876,391808,"7","",50,22,"Kolozsvári","utca","E",42,46,"",0,0,"Budaörs"
514823,391876,391852,"7","",50,22,"Kassai","utca","E",70,70,"O",61,67,"Budaörs"
514826,391861,391879,"7","",50,22,"Rózsa","utca","O",1,17,"E",2,10,"Budaörs"
514827,390889,391861,"7","",50,22,"Tátra","utca","O",1,5,"E",2,10,"Budaörs"
514828,391875,391880,"7","",50,22,"Réz","utca","O",11,11,"E",12,18,"Budaörs"
514829,391866,391881,"7","",50,22,"Küküllõ","utca","E",2,8,"O",1,9,"Budaörs"
514835,391879,391159,"7","",50,22,"Mátyás király","utca","O",11,15,"E",12,12,"Budaörs"
514840,390889,391870,"7","TF",50,22,"Aradi","utca","O",1,5,"E",2,6,"Budaörs"
514841,391891,391869,"7","",50,22,"Kismartoni","utca","E",82,90,"O",83,99,"Budaörs"
514844,391892,391848,"7","",50,22,"Varjú","utca","E",2,6,"O",1,7,"Budaörs"
514845,391875,391893,"7","",50,22,"Bányász","utca","E",20,24,"O",21,27,"Budaörs"
514846,391881,391886,"7","",50,22,"Zombori","utca","",0,0,"E",88,88,"Budaörs"
514847,391894,391893,"7","",50,22,"Acél","utca","E",2,4,"O",1,3,"Budaörs"
514852,392530,391899,"7","",50,22,"Jókai Mór","utca","O",13,13,"E",12,12,"Budaörs"
514853,392619,391900,"7","",50,8,"Temesvári","utca","O",1,17,"",0,0,"Budaörs"
514854,391162,391875,"7","",50,22,"Réz","utca","O",1,9,"E",2,10,"Budaörs"
514856,391864,391888,"7","",50,22,"Budafoki","utca","O",29,33,"E",30,34,"Budaörs"
514857,391902,392530,"7","",50,22,"Jókai Mór","utca","O",1,11,"E",2,10,"Budaörs"
514859,391904,391879,"7","",50,22,"Mátyás király","utca","O",3,9,"E",2,10,"Budaörs"
514860,391906,391905,"7","",50,22,"Malomkõ","utca","O",3,3,"",0,0,"Budaörs"
514862,391907,391876,"7","",50,22,"Kassai","utca","E",52,68,"O",49,59,"Budaörs"
514863,391892,391874,"7","",50,22,"Beregszászi","utca","",0,0,"O",35,37,"Budaörs"
514864,391870,391908,"7","",50,22,"Aradi","utca","O",7,11,"E",8,12,"Budaörs"
514867,391908,391910,"7","",50,22,"Fodros","utca","O",1,23,"E",2,38,"Budaörs"
514868,390890,391904,"7","",50,22,"Mátyás király","utca","O",1,1,"",0,0,"Budaörs"
514869,391911,391891,"7","",50,22,"Kismartoni","utca","E",80,80,"O",81,81,"Budaörs"
514870,391893,391902,"7","",50,22,"Bányász","utca","E",26,30,"O",29,33,"Budaörs"
514872,391913,391881,"7","",50,22,"Zombori","utca","E",80,86,"",0,0,"Budaörs"
514875,391879,391915,"7","",50,22,"Rózsa","utca","O",19,19,"E",12,14,"Budaörs"
514876,391914,391916,"7","",50,22,"Malomkõ","utca","E",2,2,"",0,0,"Budaörs"
514880,391922,391921,"7","",50,22,"Széchenyi István","utca","O",37,37,"",0,0,"Budaörs"
514886,391913,391911,"7","",50,22,"Holló","utca","E",2,6,"O",1,5,"Budaörs"
514887,391888,391926,"7","",50,22,"Budafoki","utca","O",35,37,"E",36,40,"Budaörs"
514890,391915,391163,"7","",50,22,"Szerelõ","utca","O",13,15,"E",14,16,"Budaörs"
514892,391922,391929,"7","",50,22,"Széchenyi István","utca","",0,0,"E",28,32,"Budaörs"
514894,391908,391930,"7","",50,22,"Aradi","utca","O",13,17,"E",14,18,"Budaörs"
514895,391870,391931,"7","",50,22,"Tavasz","utca","O",47,55,"E",38,56,"Budaörs"
514896,391164,391902,"7","",50,22,"Láng","utca","O",1,11,"E",2,12,"Budaörs"
514897,391902,391932,"7","",50,22,"Bányász","utca","E",32,44,"O",35,47,"Budaörs"
514899,391932,391922,"7","",50,22,"Széchenyi István","utca","O",13,35,"E",14,26,"Budaörs"
514900,391934,391913,"7","",50,22,"Zombori","utca","E",78,78,"",0,0,"Budaörs"
514902,391904,391935,"7","",50,22,"Erdélyi","utca","O",1,3,"E",2,10,"Budaörs"
514909,391935,391915,"7","",50,22,"Szerelõ","utca","O",1,11,"E",2,12,"Budaörs"
514912,391930,391943,"7","",50,22,"Aradi","utca","O",19,23,"E",20,24,"Budaörs"
514913,391945,391918,"7","",50,22,"Cserebogár","utca","O",21,21,"",0,0,"Budaörs"
514915,391910,391946,"7","",50,22,"Fodros","utca","O",25,25,"E",40,40,"Budaörs"
514919,391915,391947,"7","",50,22,"Rózsa","utca","O",21,27,"E",16,20,"Budaörs"
514921,391949,391950,"7","",50,22,"Tél","utca","O",1,5,"E",2,6,"Budaörs"
514926,390891,391956,"7","FT",50,22,"Õszibarack","utca","O",1,3,"E",2,2,"Budaörs"
514927,390904,391876,"7","",50,22,"Kolozsvári","utca","E",2,40,"O",1,51,"Budaörs"
514928,391166,391932,"7","",50,22,"Széchenyi István","utca","O",1,11,"E",2,12,"Budaörs"
514930,391956,391931,"6","",50,30,"Õszibarack","utca","O",5,5,"E",4,4,"Budaörs"
514932,391930,391958,"7","",50,22,"Árnyas","utca","O",1,13,"E",2,12,"Budaörs"
514934,391947,391165,"7","",50,22,"Átlós","utca","O",19,21,"E",20,22,"Budaörs"
514935,391931,391950,"6","",50,30,"Õszibarack","utca","O",7,9,"E",6,6,"Budaörs"
514936,391943,391959,"7","",50,22,"Aradi","utca","O",25,29,"E",26,30,"Budaörs"
514937,391960,391906,"7","",50,22,"Malomkõ","utca","O",5,5,"",0,0,"Budaörs"
514939,391962,391911,"7","",50,22,"Kismartoni","utca","E",42,78,"O",49,79,"Budaörs"
514941,391964,391952,"7","",50,22,"Verseny","utca","O",15,27,"E",16,28,"Budaörs"
514942,391946,391965,"7","",50,22,"Fodros","utca","O",27,47,"E",42,72,"Budaörs"
514943,391950,391966,"6","",50,30,"Õszibarack","utca","O",11,13,"E",8,8,"Budaörs"
514946,391970,391934,"7","",50,22,"Zombori","utca","E",62,76,"",0,0,"Budaörs"
514947,391945,391964,"7","",50,22,"Bányász","utca","E",54,56,"O",57,59,"Budaörs"
514950,391956,391972,"6","",50,30,"Szegfû","utca","O",1,7,"E",2,12,"Budaörs"
514952,391973,391944,"7","",50,22,"Beregszászi","utca","",0,0,"O",27,27,"Budaörs"
514953,391935,391974,"7","",50,22,"Erdélyi","utca","O",5,7,"E",12,14,"Budaörs"
514954,391926,391965,"7","",50,22,"Budafoki","utca","O",39,65,"E",42,44,"Budaörs"
514956,391976,391167,"7","",50,22,"Semmelweis","utca","O",29,29,"",0,0,"Budaörs"
514957,391943,391977,"7","",50,22,"Babér","utca","O",1,11,"E",2,12,"Budaörs"
514958,391966,391958,"6","",50,30,"Õszibarack","utca","O",15,19,"E",10,12,"Budaörs"
514960,391979,391947,"7","",50,22,"Átlós","utca","O",9,17,"E",10,18,"Budaörs"
514961,391980,391962,"7","",50,22,"Kismartoni","utca","E",40,40,"O",47,47,"Budaörs"
514963,391959,391982,"6","",50,30,"Aradi","utca","O",31,35,"E",32,44,"Budaörs"
514964,391984,391983,"7","",50,22,"Mozdony","utca","",0,0,"E",42,44,"Budaörs"
514965,391985,391976,"7","",50,22,"Semmelweis","utca","O",27,27,"",0,0,"Budaörs"
514966,390892,391972,"6","",50,30,"Tulipán","utca","O",1,3,"E",2,4,"Budaörs"
514967,391986,391907,"7","",50,22,"Kassai","utca","E",4,50,"O",3,47,"Budaörs"
514968,391169,391964,"7","",50,22,"Verseny","utca","O",1,13,"E",2,14,"Budaörs"
514969,391966,391987,"7","",50,22,"Õsz","utca","O",1,15,"E",2,14,"Budaörs"
514970,391964,391988,"7","",50,22,"Bányász","utca","E",58,66,"O",61,69,"Budaörs"
514971,391970,391980,"7","",50,22,"Pillangó","utca","E",2,14,"O",1,15,"Budaörs"
514972,391989,391980,"7","",50,22,"Kismartoni","utca","E",34,38,"O",45,45,"Budaörs"
514973,391991,391990,"7","",50,22,"Búzavirág","utca","O",5,7,"E",4,6,"Budaörs"
514976,391974,391979,"7","",50,22,"Átlós","utca","O",3,7,"E",4,8,"Budaörs"
514977,391988,391984,"7","",50,22,"Kovács","utca","O",15,29,"E",16,28,"Budaörs"
514979,391958,391977,"6","",50,30,"Õszibarack","utca","O",21,23,"E",14,16,"Budaörs"
514980,391989,391991,"7","",50,22,"Búzavirág","utca","O",1,3,"E",2,2,"Budaörs"
514981,391959,391993,"6","",50,30,"Fagyöngy","utca","O",1,11,"E",2,12,"Budaörs"
514982,392561,391994,"7","",50,22,"Szarka","utca","E",2,6,"O",1,5,"Budaörs"
514983,391995,391985,"7","",50,22,"Semmelweis","utca","O",5,25,"E",6,26,"Budaörs"
514985,391972,391997,"7","",50,22,"Szegfû","utca","O",9,15,"E",14,24,"Budaörs"
514987,391998,391973,"7","",50,22,"Beregszászi","utca","",0,0,"O",3,25,"Budaörs"
514989,391982,392000,"7","",50,22,"Aradi","utca","O",37,41,"E",46,60,"Budaörs"
514990,391985,392001,"7","",50,22,"Gyöngy","utca","O",1,3,"E",2,4,"Budaörs"
514991,390893,391974,"7","",50,22,"Átlós","utca","O",1,1,"E",2,2,"Budaörs"
514992,392003,391984,"7","",50,22,"Mozdony","utca","",0,0,"E",30,40,"Budaörs"
514993,392004,391970,"7","",50,22,"Zombori","utca","E",52,60,"",0,0,"Budaörs"
514995,391987,392007,"7","",50,22,"Zápor","utca","O",1,7,"E",2,6,"Budaörs"
514998,392004,392010,"7","",50,8,"Feketesas","utca","O",1,5,"E",2,6,"Budaörs"
515000,392001,391170,"7","",50,22,"Vas","utca","O",17,17,"E",18,20,"Budaörs"
515001,391977,391993,"6","",50,30,"Õszibarack","utca","O",25,27,"E",18,20,"Budaörs"
515002,390895,391995,"7","",50,22,"Semmelweis","utca","O",1,3,"E",2,4,"Budaörs"
515003,391171,391988,"7","",50,22,"Kovács","utca","O",1,13,"E",2,14,"Budaörs"
515004,392011,391989,"7","",50,22,"Kismartoni","utca","E",22,32,"O",27,43,"Budaörs"
515005,391982,392012,"6","",50,30,"Fövény","utca","O",1,13,"E",2,12,"Budaörs"
515006,391987,392013,"7","",50,22,"Õsz","utca","O",17,25,"E",16,22,"Budaörs"
515007,391988,392014,"7","",50,8,"Bányász","utca","E",68,76,"O",71,83,"Budaörs"
515009,391960,391975,"7","",50,22,"Malomkõ","utca","",0,0,"O",7,7,"Budaörs"
515011,392005,391178,"7","",50,22,"Kócsag","utca","O",1,5,"E",2,12,"Budaörs"
515012,392000,392016,"7","",50,22,"Aradi","utca","O",43,47,"E",62,80,"Budaörs"
515013,391977,392017,"7","",50,22,"Bóbita","utca","O",1,5,"E",2,6,"Budaörs"
515014,390894,392018,"7","FT",50,22,"Csillag","utca","O",1,5,"E",2,6,"Budaörs"
515015,391995,392019,"7","",50,22,"Öntõ","utca","O",3,3,"E",2,4,"Budaörs"
515016,392020,392001,"7","",50,22,"Vas","utca","O",5,15,"E",4,16,"Budaörs"
515017,392014,392003,"7","",50,22,"Ötvös","utca","O",15,25,"E",16,28,"Budaörs"
515019,392018,392013,"7","FT",50,22,"Csillag","utca","O",7,11,"E",8,14,"Budaörs"
515022,392022,392004,"7","",50,22,"Zombori","utca","E",32,50,"",0,0,"Budaörs"
515023,392000,392023,"7","",50,22,"Hajnal","utca","O",1,7,"E",2,4,"Budaörs"
515027,392019,392020,"7","",50,22,"Vas","utca","O",1,3,"E",2,2,"Budaörs"
515028,391993,392012,"6","",50,30,"Õszibarack","utca","O",29,31,"E",22,24,"Budaörs"
515029,392013,392017,"7","FT",50,22,"Csillag","utca","O",13,21,"E",16,24,"Budaörs"
515031,392017,392026,"7","",50,22,"Csillag","utca","O",23,23,"E",26,26,"Budaörs"
515032,391174,392003,"7","",50,22,"Mozdony","utca","O",1,29,"E",2,28,"Budaörs"
515033,392027,391998,"7","",50,22,"Beregszászi","utca","",0,0,"O",1,1,"Budaörs"
515035,392030,392029,"7","",50,22,"Fenyves","utca","O",1,5,"E",2,10,"Budaörs"
515036,392023,392025,"7","",50,22,"Õszibarack","utca","",0,0,"E",30,30,"Budaörs"
515037,392031,392027,"7","",50,22,"Szalonka","utca","O",1,1,"E",2,2,"Budaörs"
515038,392027,392024,"7","",50,22,"Szalonka","utca","O",3,25,"E",4,24,"Budaörs"
515039,391173,392014,"7","",50,22,"Ötvös","utca","O",1,13,"E",2,14,"Budaörs"
515040,392033,392032,"7","",50,22,"Kertész","köz","O",1,5,"E",2,8,"Budaörs"
515043,392034,391172,"7","",50,22,"Esztergályos","utca","O",7,21,"E",6,22,"Budaörs"
515044,392037,392011,"7","",50,22,"Kismartoni","utca","E",2,10,"O",1,25,"Budaörs"
515045,392019,392038,"7","",50,22,"Öntõ","utca","O",5,13,"E",6,26,"Budaörs"
515046,392040,392039,"7","",50,22,"Szellõ","utca","O",25,25,"E",26,26,"Budaörs"
515047,392036,392040,"7","",50,22,"Szellõ","utca","O",23,23,"E",24,24,"Budaörs"
515048,392041,392022,"7","",50,22,"Zombori","utca","E",4,30,"",0,0,"Budaörs"
515049,392042,392036,"7","",50,22,"Szellõ","utca","O",21,21,"E",22,22,"Budaörs"
515051,392029,392032,"7","",50,22,"Szellõ","utca","O",7,11,"E",8,12,"Budaörs"
515052,392032,392042,"7","",50,22,"Szellõ","utca","O",13,19,"E",14,20,"Budaörs"
515053,390896,392043,"7","TF",50,22,"Szellõ","utca","O",1,5,"E",2,6,"Budaörs"
515057,392039,392046,"6","",50,30,"Kikelet","utca","O",1,9,"E",2,6,"Budaörs"
515058,392038,392034,"7","",50,22,"Esztergályos","utca","O",1,5,"E",2,4,"Budaörs"
515063,392046,392614,"7","",50,22,"Bíbor","utca","E",2,10,"O",1,13,"Budaörs"
515065,392042,392049,"7","",50,22,"Szellõ","köz","O",1,21,"E",2,14,"Budaörs"
515066,391986,392041,"7","",50,22,"Vöröskõ","utca","O",1,11,"E",2,14,"Budaörs"
515068,392048,392047,"7","",50,22,"Fém","utca","O",7,29,"E",14,32,"Budaörs"
515070,392038,392050,"7","",50,22,"Öntõ","utca","O",15,21,"E",28,28,"Budaörs"
515071,390899,392041,"7","",50,22,"Zombori","utca","E",2,2,"O",1,1,"Budaörs"
515073,392046,392051,"6","",50,30,"Kikelet","utca","O",11,19,"E",8,16,"Budaörs"
515075,390903,391986,"7","",50,22,"Kassai","utca","E",2,2,"O",1,1,"Budaörs"
515076,392047,392053,"7","",50,22,"Lakatos","utca","O",1,5,"E",2,6,"Budaörs"
515077,392050,392048,"7","",50,22,"Fém","utca","O",1,5,"E",2,12,"Budaörs"
515079,392051,392615,"7","",50,22,"Bojt","utca","E",2,8,"O",1,9,"Budaörs"
515081,392043,391188,"7","",50,22,"Vak Bottyán","utca","O",1,35,"E",2,38,"Budaörs"
515082,392051,392055,"6","",50,30,"Kikelet","utca","O",21,29,"E",18,24,"Budaörs"
515083,392040,391191,"7","",50,22,"Pántlika","utca","O",1,31,"E",2,24,"Budaörs"
515085,392032,391192,"7","",50,22,"Kertész","utca","O",1,31,"E",2,10,"Budaörs"
515087,392050,392057,"7","",50,22,"Öntõ","utca","O",23,27,"E",30,36,"Budaörs"
515088,392055,392616,"7","",50,22,"Delelõ","utca","E",2,6,"O",1,7,"Budaörs"
515091,392055,391189,"6","",50,30,"Kikelet","utca","O",31,39,"E",26,30,"Budaörs"
515733,391654,391602,"7","",50,22,"Méhecske","utca","",0,0,"E",2,6,"Törökbálint"
515740,392491,392494,"7","",50,22,"","","",0,0,"",0,0,"Törökbálint"
515745,392495,392494,"7","",50,22,"","","",0,0,"",0,0,"Törökbálint"
515748,392499,391669,"7","",50,22,"","","",0,0,"",0,0,"Törökbálint"
515755,392013,392033,"7","",50,22,"Kertész","köz","O",1,5,"E",2,8,"Budaörs"
515773,392508,391251,"7","",50,22,"Boglárka","utca","O",3,33,"",0,0,"Budaörs"
515774,390853,392508,"7","",50,22,"Boglárka","utca","O",3,33,"",0,0,"Budaörs"
515775,391266,392510,"6","",50,30,"Árvácska","utca","E",2,16,"O",1,21,"Budaörs"
515776,392512,392513,"7","",50,22,"","","E",2,16,"O",1,21,"Budaörs"
515777,392510,392512,"6","",50,30,"Árvácska","utca","E",2,16,"O",1,21,"Budaörs"
515778,392510,392513,"7","",50,22,"Árvácska","utca","E",2,16,"O",1,21,"Budaörs"
515779,392513,392511,"7","",50,22,"Árvácska","utca","E",2,16,"O",1,21,"Budaörs"
515780,392514,392515,"7","",50,8,"Árvácska","utca","E",2,16,"O",1,21,"Budaörs"
515782,392517,391256,"7","",50,22,"Bazsarózsa","utca","O",17,29,"",0,0,"Budaörs"
515783,391259,392517,"7","",50,22,"Bazsarózsa","utca","O",17,29,"",0,0,"Budaörs"
515793,392523,391576,"7","",50,22,"Budakeszi","utca","",0,0,"",0,0,"Budaörs"
515803,391168,392531,"7","",50,8,"","","O",1,13,"E",2,14,"Budaörs"
515804,391932,392531,"7","",50,22,"Bányász","utca","E",46,52,"O",49,55,"Budaörs"
515805,392531,391945,"7","",50,22,"Bányász","utca","E",46,52,"O",49,55,"Budaörs"
515811,392536,391364,"7","",50,22,"Holdfény","utca","",0,0,"E",2,12,"Budaörs"
515812,390863,392536,"7","",50,22,"Holdfény","utca","",0,0,"E",2,12,"Budaörs"
515813,391435,392537,"7","FT",50,22,"Szabadság","út","",0,0,"O",131,145,"Budaörs"
515814,392537,391434,"7","FT",50,22,"Szabadság","út","",0,0,"O",131,145,"Budaörs"
515815,392538,391465,"7","TF",50,22,"Lévai","utca","O",1,31,"",0,0,"Budaörs"
515817,391043,392540,"7","TF",50,22,"Lévai","utca","O",1,31,"",0,0,"Budaörs"
515822,392540,392542,"7","TF",50,22,"Lévai","utca","O",1,31,"",0,0,"Budaörs"
515823,392542,392538,"7","TF",50,22,"Lévai","utca","O",1,31,"",0,0,"Budaörs"
515824,392543,392544,"7","",50,22,"Lévai","utca","O",33,33,"",0,0,"Budaörs"
515825,391465,392544,"7","FT",50,22,"Lévai","utca","O",33,33,"",0,0,"Budaörs"
515826,392544,391435,"7","",50,22,"Lévai","utca","O",33,33,"",0,0,"Budaörs"
515827,392543,392545,"7","",50,22,"Lévai","utca","O",33,33,"",0,0,"Budaörs"
515834,391482,392549,"7","FT",50,22,"Sport","utca","",0,0,"",0,0,"Budaörs"
515838,392551,392552,"7","TF",50,22,"Sport","utca","",0,0,"",0,0,"Budaörs"
515842,392553,391488,"7","FT",50,22,"Sport","utca","E",6,6,"",0,0,"Budaörs"
515843,391495,392553,"7","FT",50,22,"Sport","utca","E",6,6,"",0,0,"Budaörs"
515850,391058,392557,"5.1","FT",50,40,"Sport","utca","",0,0,"",0,0,"Budaörs"
515853,391525,392558,"6","FT",50,30,"Sport","utca","",0,0,"",0,0,"Budaörs"
